OrderID;DateKey;channelKey;StoreKey;ProductKey;PromotionKey;SalesQuantity;ReturnQuantity
8595;01-jun-09;1;236;406;1;10;1
10595;01-jun-09;1;68;371;1;10;0
12364;01-jun-09;2;306;1548;1;10;0
13889;01-jun-09;1;33;170;1;10;0
16638;01-jun-09;2;199;1571;1;20;1
16936;01-jun-09;2;307;761;25;24;1
17923;01-jun-09;2;306;195;1;20;0
23737;01-jun-09;1;14;597;1;20;0
31531;01-jun-09;1;141;395;1;20;0
32093;01-jun-09;1;73;1359;1;10;0
37153;01-jun-09;1;257;767;25;24;0
37446;01-jun-09;4;309;1292;1;10;0
39412;01-jun-09;2;307;528;25;6;0
39598;01-jun-09;1;41;361;1;10;0
40451;01-jun-09;1;87;1016;1;20;0
45833;01-jun-09;3;200;1486;1;20;1
49676;01-jun-09;1;188;1093;1;10;0
58037;01-jun-09;4;310;846;25;24;0
58420;01-jun-09;1;278;862;25;12;0
60290;01-jun-09;1;215;939;1;20;0
69446;01-jun-09;1;181;1042;1;10;0
71750;01-jun-09;1;12;154;1;10;0
72009;01-jun-09;1;128;837;1;20;0
74414;01-jun-09;1;215;30;1;10;0
74507;01-jun-09;2;306;1559;1;10;0
78299;01-jun-09;2;307;1229;25;6;0
78970;01-jun-09;2;199;1094;1;20;0
79924;01-jun-09;1;242;1198;1;10;0
80019;01-jun-09;1;303;2501;1;400;1
81275;01-jun-09;4;308;1507;1;10;0
85014;01-jun-09;4;308;337;1;20;1
87155;01-jun-09;1;238;629;1;10;0
87420;01-jun-09;1;159;232;1;10;0
89784;01-jun-09;1;265;973;25;12;0
92299;01-jun-09;1;49;1430;1;10;0
92987;01-jun-09;1;269;315;25;24;0
94436;01-jun-09;1;127;182;1;10;0
96455;01-jun-09;2;306;1437;1;40;1
2271;02-jun-09;2;199;522;1;20;1
5282;02-jun-09;4;309;2;1;40;0
6373;02-jun-09;4;310;1558;25;6;0
9040;02-jun-09;4;310;1198;25;12;0
9096;02-jun-09;1;293;1091;25;12;0
13922;02-jun-09;2;307;228;25;24;0
14089;02-jun-09;1;118;617;1;10;1
16629;02-jun-09;1;24;1206;1;10;0
18363;02-jun-09;1;130;1514;1;10;0
18683;02-jun-09;4;309;201;1;10;0
21201;02-jun-09;2;199;1410;1;10;0
23641;02-jun-09;2;306;1356;1;10;0
27497;02-jun-09;4;310;242;25;12;1
27625;02-jun-09;1;181;1172;1;10;0
30028;02-jun-09;2;307;483;25;72;1
30787;02-jun-09;1;302;571;25;12;0
30804;02-jun-09;4;308;83;1;10;0
31623;02-jun-09;2;199;956;1;10;0
33142;02-jun-09;2;306;637;1;10;0
34177;02-jun-09;2;199;1322;1;10;0
35550;02-jun-09;1;195;93;1;20;0
38452;02-jun-09;1;205;620;1;20;0
39510;02-jun-09;1;298;397;25;12;0
40769;02-jun-09;4;308;792;1;10;0
43992;02-jun-09;4;309;657;1;10;1
44576;02-jun-09;3;200;2491;1;400;0
45815;02-jun-09;3;200;1416;1;10;1
47586;02-jun-09;4;310;2493;25;960;0
50242;02-jun-09;1;168;1582;1;10;0
56308;02-jun-09;1;63;489;1;10;0
56533;02-jun-09;2;307;991;25;12;0
58031;02-jun-09;2;199;302;1;10;0
58398;02-jun-09;1;174;280;1;10;0
60263;02-jun-09;1;62;1495;1;10;0
64103;02-jun-09;2;307;157;25;24;0
68881;02-jun-09;4;308;560;1;20;0
76880;02-jun-09;4;308;1471;1;10;0
78565;02-jun-09;1;233;412;1;10;0
78819;02-jun-09;1;253;953;25;12;0
78992;02-jun-09;4;308;639;1;20;1
83771;02-jun-09;1;170;724;1;10;0
85994;02-jun-09;1;268;385;25;24;0
89380;02-jun-09;1;34;338;1;10;0
91239;02-jun-09;1;246;630;1;10;0
92498;02-jun-09;1;153;1305;1;10;0
92824;02-jun-09;2;306;976;1;10;0
93736;02-jun-09;1;213;448;1;20;0
94079;02-jun-09;1;300;891;25;24;0
2883;03-jun-09;4;309;1099;1;10;0
3263;03-jun-09;1;278;574;25;24;1
5859;03-jun-09;1;12;392;1;10;0
10650;03-jun-09;1;268;385;25;24;1
16120;03-jun-09;1;290;1452;1;20;0
17027;03-jun-09;1;91;605;1;10;0
18049;03-jun-09;1;107;285;1;10;0
18399;03-jun-09;1;158;1062;1;20;0
18591;03-jun-09;1;246;185;1;10;0
21025;03-jun-09;1;64;1482;1;10;0
21129;03-jun-09;1;203;287;1;10;0
21924;03-jun-09;2;307;184;25;48;1
26602;03-jun-09;1;159;413;1;10;1
28778;03-jun-09;1;166;14;1;20;0
31404;03-jun-09;1;53;188;1;10;0
35023;03-jun-09;3;200;248;1;30;0
38350;03-jun-09;1;127;1440;1;20;0
38410;03-jun-09;1;259;1380;25;12;0
38676;03-jun-09;4;310;1238;25;24;0
40899;03-jun-09;1;270;1390;25;12;0
41975;03-jun-09;1;29;1017;1;20;0
43034;03-jun-09;1;202;1045;1;10;0
44882;03-jun-09;1;100;789;1;20;0
46399;03-jun-09;1;279;240;25;24;0
46751;03-jun-09;2;307;1341;25;24;0
48011;03-jun-09;1;260;921;25;24;0
50453;03-jun-09;2;307;1185;25;12;0
51970;03-jun-09;4;310;1471;25;24;0
53203;03-jun-09;1;20;133;1;10;0
53861;03-jun-09;1;302;92;25;12;1
54058;03-jun-09;4;308;1151;1;20;1
55435;03-jun-09;2;307;82;25;24;0
56211;03-jun-09;4;308;975;1;20;0
57212;03-jun-09;1;164;1326;1;10;0
59781;03-jun-09;2;199;335;1;10;0
61702;03-jun-09;4;309;808;1;20;0
67977;03-jun-09;1;181;730;1;10;0
70623;03-jun-09;2;199;673;1;40;0
71409;03-jun-09;1;251;1443;25;6;0
73149;03-jun-09;1;233;439;1;10;0
74246;03-jun-09;3;200;1402;1;10;0
87082;03-jun-09;1;173;338;1;10;0
91445;03-jun-09;4;309;583;1;10;0
92653;03-jun-09;2;307;1077;25;48;0
92687;03-jun-09;1;144;73;1;20;0
95804;03-jun-09;1;260;1644;25;12;0
96593;03-jun-09;2;307;25;25;24;0
97452;03-jun-09;1;304;193;1;10;0
1612;04-jun-09;1;126;1142;1;10;0
4512;04-jun-09;2;199;1352;1;10;0
6880;04-jun-09;1;2;1383;1;20;1
9625;04-jun-09;2;199;1630;1;10;0
11942;04-jun-09;1;124;1097;1;10;0
12454;04-jun-09;1;253;933;25;24;0
14012;04-jun-09;1;87;8;1;20;0
23105;04-jun-09;1;6;818;1;10;0
23822;04-jun-09;1;140;5;1;20;1
25426;04-jun-09;1;231;1323;1;10;0
27639;04-jun-09;4;308;298;1;10;0
29680;04-jun-09;3;200;1194;1;20;0
37091;04-jun-09;2;307;335;25;12;0
41568;04-jun-09;1;79;1279;1;20;0
43649;04-jun-09;1;95;866;1;10;0
46477;04-jun-09;2;199;1444;1;10;0
46644;04-jun-09;1;84;485;1;20;0
46801;04-jun-09;1;255;348;25;12;0
49048;04-jun-09;1;298;2517;25;480;1
49993;04-jun-09;1;2;994;1;10;1
50018;04-jun-09;1;131;626;1;10;0
51315;04-jun-09;1;269;605;25;12;0
53299;04-jun-09;2;307;2488;25;480;0
55145;04-jun-09;2;306;59;1;20;0
57537;04-jun-09;1;159;413;1;10;0
59486;04-jun-09;2;306;554;1;10;0
60245;04-jun-09;1;257;209;25;12;0
61051;04-jun-09;1;52;1023;1;10;0
62188;04-jun-09;1;11;1472;1;10;0
66457;04-jun-09;1;69;98;1;10;0
67069;04-jun-09;4;310;1458;25;24;0
71363;04-jun-09;1;269;348;25;12;1
71497;04-jun-09;2;307;537;25;48;0
73493;04-jun-09;1;296;1208;25;12;0
74441;04-jun-09;1;151;881;1;20;0
80377;04-jun-09;4;309;1245;1;20;0
81183;04-jun-09;2;307;1424;25;24;0
84421;04-jun-09;4;310;147;25;6;0
94080;04-jun-09;2;307;1169;25;24;0
2528;05-jun-09;1;12;698;1;10;0
3593;05-jun-09;1;268;73;25;24;0
4589;05-jun-09;1;293;975;25;24;0
4822;05-jun-09;1;169;331;1;20;0
5014;05-jun-09;4;309;739;1;10;0
7957;05-jun-09;2;307;847;25;24;0
8067;05-jun-09;2;306;1062;1;40;0
10904;05-jun-09;1;40;402;1;10;0
12785;05-jun-09;4;310;524;25;12;0
15139;05-jun-09;2;307;841;25;48;0
22720;05-jun-09;1;50;744;1;20;0
25154;05-jun-09;2;199;669;1;10;0
26408;05-jun-09;1;288;1124;1;10;0
29756;05-jun-09;2;199;1371;1;10;1
32304;05-jun-09;1;168;473;1;20;0
34419;05-jun-09;1;140;1626;1;10;0
34699;05-jun-09;4;309;1274;1;40;0
37042;05-jun-09;2;306;228;1;40;0
37068;05-jun-09;1;268;738;25;6;0
39407;05-jun-09;1;105;1527;1;10;0
41372;05-jun-09;1;262;267;25;12;0
42042;05-jun-09;1;167;1544;1;10;0
46221;05-jun-09;1;24;805;1;20;1
51272;05-jun-09;1;186;770;1;20;0
51381;05-jun-09;2;307;1647;25;24;0
51845;05-jun-09;2;307;335;25;6;0
55239;05-jun-09;2;199;302;1;20;0
57916;05-jun-09;1;256;1629;25;24;0
62642;05-jun-09;1;259;829;25;6;0
62954;05-jun-09;1;265;442;25;24;0
64572;05-jun-09;2;307;118;25;48;0
66226;05-jun-09;2;199;995;1;20;0
66294;05-jun-09;1;96;1233;1;10;0
69457;05-jun-09;1;281;1144;25;12;0
71386;05-jun-09;1;253;1069;25;12;0
72590;05-jun-09;4;310;314;25;12;0
72838;05-jun-09;1;160;513;1;20;1
73008;05-jun-09;1;265;561;25;24;0
76959;05-jun-09;1;169;1585;1;10;0
78051;05-jun-09;2;199;740;1;10;0
80641;05-jun-09;1;176;1411;1;10;0
83187;05-jun-09;4;310;847;25;24;0
83282;05-jun-09;1;209;1075;1;10;0
84413;05-jun-09;1;116;589;1;10;1
85434;05-jun-09;1;298;1032;25;12;1
93298;05-jun-09;4;309;639;1;10;0
94705;05-jun-09;1;291;893;1;20;0
96623;05-jun-09;3;200;1607;1;10;0
558;06-jun-09;1;162;519;1;10;0
4121;06-jun-09;1;151;800;1;20;0
6268;06-jun-09;1;188;1555;1;10;0
6798;06-jun-09;1;251;213;25;24;0
10157;06-jun-09;2;199;1482;1;10;0
12453;06-jun-09;1;159;207;1;10;0
12840;06-jun-09;3;200;1006;1;20;0
16124;06-jun-09;1;238;162;1;10;1
20472;06-jun-09;1;193;390;1;10;0
24935;06-jun-09;2;307;333;25;24;0
25765;06-jun-09;1;97;338;1;10;0
26554;06-jun-09;2;307;1221;25;24;0
27055;06-jun-09;1;268;564;25;6;1
27690;06-jun-09;2;307;614;25;12;0
31028;06-jun-09;4;309;303;1;10;0
32499;06-jun-09;1;293;266;25;24;0
35158;06-jun-09;1;168;653;1;10;0
35632;06-jun-09;1;19;358;1;20;0
35703;06-jun-09;2;306;1094;1;10;0
37063;06-jun-09;4;309;409;1;20;0
41160;06-jun-09;2;199;312;1;20;0
45333;06-jun-09;1;168;968;1;10;0
45447;06-jun-09;1;213;184;1;20;0
46067;06-jun-09;1;251;891;25;24;0
48142;06-jun-09;2;199;272;1;20;0
52292;06-jun-09;1;300;725;25;12;1
57609;06-jun-09;2;307;1559;25;12;0
58439;06-jun-09;2;199;1275;1;40;0
59404;06-jun-09;1;112;370;1;10;0
59834;06-jun-09;3;200;233;1;10;0
60672;06-jun-09;1;92;901;1;20;0
61438;06-jun-09;1;267;708;25;24;0
61492;06-jun-09;2;199;62;1;10;0
61701;06-jun-09;1;256;639;25;12;0
61903;06-jun-09;4;308;1610;1;10;0
62731;06-jun-09;1;220;840;1;10;0
67593;06-jun-09;1;102;460;1;20;0
71114;06-jun-09;4;308;41;1;10;0
74778;06-jun-09;1;43;628;1;10;0
75321;06-jun-09;3;200;1549;1;10;0
75785;06-jun-09;4;310;26;25;12;0
79858;06-jun-09;1;95;1396;1;10;0
80122;06-jun-09;1;293;1564;25;6;0
80676;06-jun-09;1;81;372;1;10;0
85259;06-jun-09;1;228;1586;1;10;0
89396;06-jun-09;2;307;254;25;12;0
90906;06-jun-09;3;200;1263;1;20;0
93099;06-jun-09;4;308;1119;1;20;0
93885;06-jun-09;1;253;624;25;12;1
159;07-jun-09;1;207;1657;1;10;0
2596;07-jun-09;4;309;780;1;10;0
4570;07-jun-09;1;253;1623;25;6;0
5371;07-jun-09;1;133;964;1;10;1
7797;07-jun-09;2;307;368;25;6;0
7985;07-jun-09;3;200;1454;1;20;0
8832;07-jun-09;1;257;1203;25;12;0
10280;07-jun-09;1;90;981;1;10;0
13329;07-jun-09;4;310;869;25;12;0
16637;07-jun-09;1;302;655;25;12;0
17324;07-jun-09;1;302;2508;25;480;0
20100;07-jun-09;1;302;1216;25;12;0
22280;07-jun-09;1;184;108;1;10;0
25427;07-jun-09;1;274;566;25;12;0
25469;07-jun-09;1;157;1414;1;10;0
26157;07-jun-09;1;22;1316;1;20;0
29617;07-jun-09;2;199;1496;1;10;0
29626;07-jun-09;1;217;12;1;20;0
32889;07-jun-09;4;310;1404;25;12;0
33124;07-jun-09;4;309;1537;1;10;0
34946;07-jun-09;2;199;863;1;10;0
35465;07-jun-09;1;24;1568;1;10;0
36172;07-jun-09;2;307;657;25;36;0
36754;07-jun-09;3;200;1284;1;20;0
36806;07-jun-09;1;173;1377;1;20;0
38843;07-jun-09;2;306;1420;1;20;0
44485;07-jun-09;3;200;40;1;10;0
47608;07-jun-09;1;293;799;25;6;0
49635;07-jun-09;2;307;23;25;12;0
53232;07-jun-09;1;202;320;1;10;0
53529;07-jun-09;1;49;760;1;20;0
54028;07-jun-09;1;228;453;1;20;0
56658;07-jun-09;2;307;381;25;24;0
59645;07-jun-09;1;61;392;1;10;0
60222;07-jun-09;2;306;1339;1;10;0
61990;07-jun-09;1;157;1396;1;10;0
63069;07-jun-09;1;278;387;25;12;0
66470;07-jun-09;2;199;330;1;10;0
67863;07-jun-09;1;218;342;1;10;0
68019;07-jun-09;1;203;1167;1;20;1
70508;07-jun-09;1;148;338;1;10;0
73794;07-jun-09;2;306;86;1;30;0
83209;07-jun-09;1;120;551;1;10;0
88045;07-jun-09;1;118;1604;1;10;1
89919;07-jun-09;4;309;981;1;10;0
90978;07-jun-09;1;156;178;1;20;0
93191;07-jun-09;1;91;1242;1;10;0
94606;07-jun-09;1;1;42;1;10;0
94707;07-jun-09;4;309;337;1;30;0
94834;07-jun-09;1;170;403;1;10;0
95211;07-jun-09;2;307;45;25;12;0
97679;07-jun-09;1;91;1401;1;10;0
1185;08-jun-09;1;208;1602;1;10;0
1205;08-jun-09;2;307;834;25;72;0
2304;08-jun-09;1;82;828;1;10;0
2670;08-jun-09;1;78;405;1;10;0
4333;08-jun-09;2;307;50;25;12;0
9150;08-jun-09;1;233;372;1;10;1
9589;08-jun-09;2;199;193;1;30;0
10235;08-jun-09;4;310;723;25;24;0
11164;08-jun-09;3;200;1208;1;20;1
14212;08-jun-09;2;306;827;1;20;1
15463;08-jun-09;1;264;1193;25;12;0
17536;08-jun-09;1;186;1145;1;10;0
17939;08-jun-09;1;284;244;1;10;1
19903;08-jun-09;1;118;1546;1;10;0
20744;08-jun-09;4;308;495;1;20;0
25413;08-jun-09;1;256;452;25;24;0
26834;08-jun-09;1;211;905;1;20;0
26843;08-jun-09;1;298;1326;25;6;1
31453;08-jun-09;1;217;308;1;10;0
34420;08-jun-09;1;170;755;1;20;0
38281;08-jun-09;1;297;1375;1;6;0
38852;08-jun-09;2;307;1441;25;48;0
39341;08-jun-09;2;199;1213;1;40;0
42191;08-jun-09;1;270;809;25;24;0
46198;08-jun-09;1;291;1620;1;10;0
48735;08-jun-09;1;24;1341;1;20;0
48902;08-jun-09;1;293;1241;25;12;0
48927;08-jun-09;1;279;217;25;12;0
49173;08-jun-09;1;277;1631;25;24;0
51376;08-jun-09;1;42;84;1;10;0
53655;08-jun-09;1;288;415;1;20;1
54752;08-jun-09;1;92;1487;1;10;0
56120;08-jun-09;4;308;792;1;10;0
57026;08-jun-09;1;246;1336;1;10;0
57407;08-jun-09;1;68;1164;1;20;0
60899;08-jun-09;2;306;1270;1;40;1
61085;08-jun-09;4;308;236;1;10;1
65666;08-jun-09;1;295;546;25;12;0
67068;08-jun-09;1;9;2;1;20;0
70154;08-jun-09;1;271;1441;25;24;0
71628;08-jun-09;1;271;1465;25;24;0
73304;08-jun-09;1;127;155;1;10;0
73466;08-jun-09;1;296;105;25;12;0
73607;08-jun-09;1;259;1588;25;12;0
75109;08-jun-09;1;293;704;25;12;0
78874;08-jun-09;1;292;225;25;12;1
79183;08-jun-09;1;141;1589;1;20;1
80009;08-jun-09;1;46;604;1;10;1
88740;08-jun-09;1;290;664;1;10;0
93536;08-jun-09;1;178;265;1;10;0
94231;08-jun-09;4;309;370;1;30;1
97384;08-jun-09;1;66;1450;1;10;0
97562;08-jun-09;1;19;133;1;10;0
773;09-jun-09;4;308;1070;1;20;0
3603;09-jun-09;2;199;384;1;30;0
5209;09-jun-09;1;96;1150;1;10;0
5259;09-jun-09;1;193;1164;1;20;0
5901;09-jun-09;2;199;1382;1;40;0
6062;09-jun-09;1;261;238;25;12;0
7182;09-jun-09;2;307;241;25;12;0
7949;09-jun-09;1;208;786;1;20;0
8680;09-jun-09;1;212;1304;1;10;0
10349;09-jun-09;1;109;54;1;10;0
10938;09-jun-09;4;309;23;1;10;0
11757;09-jun-09;1;231;406;1;10;0
12224;09-jun-09;1;262;1495;25;12;1
15772;09-jun-09;2;306;865;1;20;0
16707;09-jun-09;4;310;356;25;24;0
19619;09-jun-09;2;307;2514;25;120;0
23196;09-jun-09;4;309;380;1;10;0
23698;09-jun-09;1;300;1132;25;12;1
26901;09-jun-09;1;32;833;1;20;0
27671;09-jun-09;4;309;264;1;10;0
28302;09-jun-09;1;63;1154;1;10;1
29039;09-jun-09;4;308;533;1;10;0
31650;09-jun-09;4;309;630;1;20;0
32404;09-jun-09;2;307;880;25;72;1
34018;09-jun-09;1;277;1372;25;12;0
35528;09-jun-09;1;163;389;1;10;0
35785;09-jun-09;4;310;1190;25;24;0
38683;09-jun-09;1;269;839;25;12;1
39720;09-jun-09;1;168;790;1;20;0
44588;09-jun-09;1;139;1110;1;20;0
44614;09-jun-09;1;253;2513;25;120;0
44911;09-jun-09;2;307;334;25;6;1
45531;09-jun-09;2;307;496;25;12;0
47884;09-jun-09;1;226;289;1;10;0
49482;09-jun-09;1;255;1190;25;24;0
59027;09-jun-09;1;264;371;25;12;0
60428;09-jun-09;4;310;1458;25;48;0
71729;09-jun-09;2;199;273;1;30;1
74349;09-jun-09;4;308;1012;1;10;0
75162;09-jun-09;1;116;349;1;10;0
80376;09-jun-09;1;113;871;1;20;0
81754;09-jun-09;1;171;2513;1;200;0
83140;09-jun-09;4;309;1570;1;10;1
83716;09-jun-09;1;174;974;1;20;0
83785;09-jun-09;1;239;385;1;20;0
86888;09-jun-09;2;306;786;1;40;0
87995;09-jun-09;1;114;496;1;10;0
90044;09-jun-09;1;246;415;1;20;1
90754;09-jun-09;4;310;263;25;12;1
91439;09-jun-09;1;122;393;1;10;0
91813;09-jun-09;4;309;1204;1;10;0
92992;09-jun-09;2;307;215;25;12;0
93183;09-jun-09;2;307;686;25;12;0
936;10-jun-09;2;307;1494;25;12;1
1826;10-jun-09;1;157;361;1;10;0
2452;10-jun-09;1;73;345;1;10;0
3647;10-jun-09;3;200;1489;1;10;0
4305;10-jun-09;1;121;429;1;10;0
7465;10-jun-09;2;199;548;1;20;0
15283;10-jun-09;1;88;1447;1;10;0
18784;10-jun-09;1;294;1133;25;12;1
23378;10-jun-09;1;119;1066;1;20;0
27840;10-jun-09;1;26;1477;1;10;0
28261;10-jun-09;1;46;1208;1;10;0
30057;10-jun-09;1;79;532;1;10;0
32649;10-jun-09;1;85;359;1;10;0
36819;10-jun-09;2;307;602;25;12;1
38162;10-jun-09;1;191;396;1;10;0
38615;10-jun-09;3;200;1113;1;20;1
40427;10-jun-09;1;298;1467;25;12;0
44851;10-jun-09;1;25;361;1;10;0
46394;10-jun-09;2;306;508;1;10;0
46829;10-jun-09;1;99;324;1;10;0
49456;10-jun-09;1;48;235;1;10;0
50987;10-jun-09;1;192;2517;1;400;0
51353;10-jun-09;1;150;1088;1;10;0
53140;10-jun-09;1;142;532;1;10;0
53225;10-jun-09;1;235;1189;1;20;0
54891;10-jun-09;2;199;168;1;10;0
57155;10-jun-09;1;4;1271;1;20;0
57436;10-jun-09;1;23;297;1;20;0
57601;10-jun-09;1;289;1262;1;20;0
59109;10-jun-09;1;222;719;1;10;0
59513;10-jun-09;1;29;945;1;10;0
61379;10-jun-09;2;307;290;25;24;0
61429;10-jun-09;2;306;1528;1;10;0
65174;10-jun-09;1;261;1120;25;6;0
68483;10-jun-09;1;81;469;1;20;0
69286;10-jun-09;1;268;740;25;6;0
69637;10-jun-09;1;123;946;1;20;0
71005;10-jun-09;1;76;37;1;10;0
80429;10-jun-09;2;307;1328;25;6;0
81115;10-jun-09;4;309;7;1;20;0
83902;10-jun-09;1;299;174;25;12;0
84192;10-jun-09;1;43;1063;1;10;0
86453;10-jun-09;3;200;451;1;20;0
88239;10-jun-09;1;268;1407;25;24;0
89228;10-jun-09;1;291;1120;1;10;0
89596;10-jun-09;1;24;695;1;10;0
94580;10-jun-09;4;310;1180;25;6;0
96409;10-jun-09;2;306;494;1;10;0
96424;10-jun-09;2;199;1165;1;20;0
3341;11-jun-09;2;307;465;25;36;1
4486;11-jun-09;1;274;613;25;12;0
4942;11-jun-09;1;292;684;25;12;0
7293;11-jun-09;3;200;129;1;20;0
7807;11-jun-09;3;200;435;1;20;0
9763;11-jun-09;4;310;1445;25;12;0
13230;11-jun-09;1;42;1192;1;10;0
14634;11-jun-09;1;257;10;25;24;0
14904;11-jun-09;4;308;1601;1;30;0
23304;11-jun-09;1;153;344;1;10;0
24087;11-jun-09;1;171;1364;1;10;0
25880;11-jun-09;2;307;743;25;24;0
30230;11-jun-09;2;306;1416;1;20;1
32838;11-jun-09;2;307;607;25;12;0
33851;11-jun-09;1;9;698;1;10;0
36814;11-jun-09;1;297;1628;1;12;0
39843;11-jun-09;1;270;399;25;24;0
41888;11-jun-09;1;137;572;1;20;0
49222;11-jun-09;1;47;124;1;10;1
50972;11-jun-09;1;150;1272;1;20;0
52260;11-jun-09;1;301;387;25;12;0
58151;11-jun-09;2;307;1241;25;12;1
58820;11-jun-09;2;199;247;1;20;0
59170;11-jun-09;4;310;648;25;48;0
60923;11-jun-09;2;306;1157;1;40;1
61487;11-jun-09;3;200;1153;1;20;0
62623;11-jun-09;1;17;1580;1;10;1
65600;11-jun-09;1;205;197;1;20;0
66079;11-jun-09;2;306;1456;1;10;0
66105;11-jun-09;1;182;390;1;10;0
70384;11-jun-09;1;145;217;1;10;1
71027;11-jun-09;1;152;1336;1;10;0
72637;11-jun-09;3;200;676;1;60;0
74072;11-jun-09;4;309;630;1;10;0
76917;11-jun-09;2;307;1564;25;6;0
81181;11-jun-09;1;298;895;25;24;0
83580;11-jun-09;1;48;328;1;20;1
84477;11-jun-09;2;306;272;1;10;0
85282;11-jun-09;1;12;379;1;40;0
86788;11-jun-09;2;199;9;1;60;1
88363;11-jun-09;1;30;1378;1;10;0
93516;11-jun-09;1;128;1392;1;10;0
95166;11-jun-09;1;279;1471;25;12;0
96467;11-jun-09;2;307;1489;25;6;0
1857;12-jun-09;1;220;445;1;10;0
5491;12-jun-09;1;279;1339;25;12;1
5805;12-jun-09;4;308;1436;1;10;0
7673;12-jun-09;3;200;777;1;20;0
10110;12-jun-09;2;306;140;1;10;0
10594;12-jun-09;1;55;413;1;10;0
11931;12-jun-09;1;239;1217;1;10;0
12047;12-jun-09;4;310;182;25;12;0
12763;12-jun-09;1;290;303;1;10;0
13563;12-jun-09;2;306;371;1;20;0
16931;12-jun-09;1;188;1549;1;10;0
22028;12-jun-09;4;310;722;25;6;1
27905;12-jun-09;1;61;1128;1;10;0
31405;12-jun-09;1;236;418;1;20;1
32186;12-jun-09;1;201;371;1;10;1
36718;12-jun-09;1;29;281;1;10;0
37582;12-jun-09;4;308;412;1;10;1
41001;12-jun-09;1;206;85;1;10;0
42325;12-jun-09;3;200;990;1;10;0
46184;12-jun-09;4;308;690;1;10;0
47556;12-jun-09;1;218;1034;1;10;1
48380;12-jun-09;2;306;357;1;40;0
50782;12-jun-09;1;278;447;25;24;0
51023;12-jun-09;1;269;567;25;12;0
56384;12-jun-09;1;66;305;1;10;0
57232;12-jun-09;1;193;1618;1;10;0
59231;12-jun-09;2;306;1073;1;10;0
59239;12-jun-09;1;126;395;1;20;0
62374;12-jun-09;1;64;102;1;10;0
63807;12-jun-09;4;310;1440;25;24;0
64846;12-jun-09;1;260;1596;25;12;0
65559;12-jun-09;1;126;1365;1;10;0
70017;12-jun-09;1;252;463;25;12;0
78311;12-jun-09;2;307;1524;25;6;0
79094;12-jun-09;1;215;1006;1;10;0
80928;12-jun-09;1;28;1298;1;10;0
82425;12-jun-09;4;310;1477;25;12;0
82726;12-jun-09;4;310;552;25;6;0
84359;12-jun-09;2;307;523;25;24;0
89125;12-jun-09;1;197;324;1;10;0
91914;12-jun-09;3;200;1546;1;20;0
95067;12-jun-09;1;269;594;25;12;1
96191;12-jun-09;1;297;476;1;6;0
97032;12-jun-09;4;309;599;1;20;1
97182;12-jun-09;4;310;1278;25;24;0
846;13-jun-09;1;268;1144;25;12;0
1421;13-jun-09;1;271;703;25;12;0
3674;13-jun-09;3;200;4;1;20;0
3832;13-jun-09;1;125;768;1;20;0
4109;13-jun-09;1;282;118;1;20;0
4877;13-jun-09;2;199;129;1;20;0
8288;13-jun-09;2;307;441;25;24;0
8800;13-jun-09;1;261;57;25;24;0
10889;13-jun-09;3;200;1654;1;10;0
11868;13-jun-09;1;241;789;1;20;1
12756;13-jun-09;1;270;916;25;6;0
14078;13-jun-09;3;200;1575;1;10;0
17473;13-jun-09;1;18;384;1;10;0
20172;13-jun-09;2;306;22;1;10;0
20903;13-jun-09;1;55;933;1;20;0
22456;13-jun-09;2;199;340;1;20;0
23160;13-jun-09;1;259;999;25;12;0
24763;13-jun-09;1;243;210;1;20;0
24958;13-jun-09;1;175;1157;1;20;0
25171;13-jun-09;2;199;60;1;20;0
25487;13-jun-09;4;308;441;1;20;1
26695;13-jun-09;2;307;997;25;12;1
29514;13-jun-09;2;199;1432;1;20;1
30429;13-jun-09;2;307;373;25;24;0
30642;13-jun-09;2;199;329;1;40;0
34486;13-jun-09;1;300;1376;25;6;0
34893;13-jun-09;1;225;2495;1;400;0
36054;13-jun-09;1;53;148;1;10;0
42542;13-jun-09;4;308;1077;1;10;1
43877;13-jun-09;3;200;1260;1;20;0
46979;13-jun-09;2;199;173;1;20;0
48143;13-jun-09;3;200;1056;1;10;0
48981;13-jun-09;1;18;1447;1;10;0
52413;13-jun-09;4;310;1575;25;12;0
59623;13-jun-09;2;199;655;1;10;0
64619;13-jun-09;1;49;1516;1;10;0
64976;13-jun-09;1;261;118;25;24;0
67252;13-jun-09;1;68;356;1;10;0
67499;13-jun-09;1;164;27;1;10;0
68139;13-jun-09;2;199;1580;1;10;1
71568;13-jun-09;1;35;1127;1;20;0
76254;13-jun-09;1;290;245;1;10;0
78339;13-jun-09;2;307;176;25;12;0
78354;13-jun-09;1;73;751;1;20;0
82004;13-jun-09;4;310;449;25;12;1
83654;13-jun-09;1;142;406;1;10;0
84251;13-jun-09;1;95;1557;1;10;0
87258;13-jun-09;1;230;413;1;10;0
87710;13-jun-09;4;308;1318;1;20;0
95814;13-jun-09;4;308;679;1;20;0
3302;14-jun-09;1;237;928;1;20;0
3898;14-jun-09;3;200;285;1;10;0
3997;14-jun-09;2;199;1495;1;20;0
6633;14-jun-09;2;307;12;25;24;0
7078;14-jun-09;1;203;904;1;20;0
9017;14-jun-09;1;174;89;1;10;0
10253;14-jun-09;2;199;287;1;20;1
