ProductKey;ProductName;ProductDescription;ProductSubcategoryKey;Manufacturer;BrandName;ClassID;ClassName;ColorID;ColorName;Size;Weight;UnitCost;UnitPrice
1363;Contoso Expandable Cordless Phone System M008 White;Special backlit keypad, receiver volume control, handset volume control;29;Contoso, Ltd;Contoso;2;Regular;8;White;9.2 x 7 x 4;1,6;$10,57;$22,99
587;Contoso Projector 1080p X980 White;1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs;19;Contoso, Ltd;Contoso;3;Deluxe;8;White;15.5 x 17.7 x 5.4;3,7;$760,38;$2.295,
588;Contoso Projector 1080p X981 White;1920 x 1080p pixel resolution, HDTV 1080p native resolution,8000:1 contrast ratio;19;Contoso, Ltd;Contoso;3;Deluxe;8;White;11.5 x 4 x 9;16,1;$827,97;$2.499,
589;Contoso Projector 720p M620 White;720p high definition performance with 10,000:1 contrast ratio;19;Contoso, Ltd;Contoso;2;Regular;8;White;11 x 8 x 3.5;6,3;$321,44;$699,
590;Contoso Projector 720p M621 White;Native 720p resolution, 1700 ANSI lumens,2500:1 contrast ratio, up to 3000 hours lamp life;19;Contoso, Ltd;Contoso;2;Regular;8;White;9.6 x 12.9 x 4;9,1;$459,4;$999,
591;Contoso Projector 480p M480 White;High brightness, 1300 ANSI lumen light output, remote control;19;Contoso, Ltd;Contoso;2;Regular;8;White;7.5 x 6 x 3.2;6;$116,75;$229,
592;Contoso Projector 480p M481 White;850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios;19;Contoso, Ltd;Contoso;2;Regular;8;White;12.9 x 9.6 x 4.3;1,5;$254,4;$499,
593;Contoso Screen 125in M250 White;16:9 aspect ratios-125in, 160 degree wide viewing angle;19;Contoso, Ltd;Contoso;2;Regular;8;White;12.7 x 13.5 x 5.5;4;$152,08;$459,
594;Contoso Screen 113in M251 White;16:9 aspect ratios - 113in, dual wall and ceiling - perfect for home / business;19;Contoso, Ltd;Contoso;2;Regular;8;White;9.6 x 12.2 x 3.9;4,7;$137,5;$299,
595;Contoso Screen 106in M060 White;16:9 aspect ratios - 106in, electric/motorized screen for home theater and commercial presentations;19;Contoso, Ltd;Contoso;2;Regular;8;White;4.1 x 2 x 0.6;6,9;$83,16;$251,
596;Contoso Screen 100in E010 White;16:9 aspect ratio-100in, designed for wall or ceiling installation;19;Contoso, Ltd;Contoso;1;Economy;8;White;6.6 x 5.4 x 5.2;10,6;$62,95;$190,
597;Contoso Screen 85in E085 White;1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design;19;Contoso, Ltd;Contoso;1;Economy;8;White;3 x 7.5 x 10;6,5;$70,87;$139,
598;Contoso Screen 80in E080 White;Standard 4:3 aspect ratio-85in, use with any home theater or business projector;19;Contoso, Ltd;Contoso;1;Economy;8;White;11.4 x 8.2 x 4.8;2,2;$55,57;$109,
778;Contoso Rechargeable Battery E100 White;Rechargeable Battery;22;Contoso, Ltd;Contoso;1;Economy;8;White;21 x 13.2 x 22.2;22,7;$6,6;$12,95
779;Contoso Dual USB Power Adapter - power adapter E300 White;Dual USB power adapter - power adapter;22;Contoso, Ltd;Contoso;1;Economy;8;White;20 x 9.6 x 11;19,7;$20,34;$39,9
780;Contoso Car power adapter M90 White;Attach your phone to the cigarette lighter in your car, providing it the power to be used and recharged.;22;Contoso, Ltd;Contoso;2;Regular;8;White;8.5 x 8.2 x 17.5;7,7;$9,17;$19,95
781;Contoso Notebook Peripheral Kit M69 White;It acts as a convenient carrier for an included hub, can also be used as a non-scratch screen wipe;22;Contoso, Ltd;Contoso;2;Regular;8;White;14.7 x 22.1 x 20.7;20,5;$7,59;$16,5
782;Contoso Mouse Lock Bundle E200 White;Nearly 1,000 notebook computers are stolen everyday - protect your notebook computer and its valuable data with this affordable security product;22;Contoso, Ltd;Contoso;1;Economy;8;White;14 x 6.7 x 17.7;16;$6,6;$12,95
783;Contoso Education Supplies Bundle E200 White;Goal is to enhance your lifestyle by offering innovative and quality products, as well as continuing to listen and respond to its customers;22;Contoso, Ltd;Contoso;1;Economy;8;White;18.3 x 6 x 8.1;8,4;$6,88;$13,5
784;Contoso Laptop Starter Bundle M200 White;Get the four most popular accessories in one easy bundle with the Laptop 4-in-1 Starter bundle This kit is the perfect complement to your laptop ensuring you have the tools you need;22;Contoso, Ltd;Contoso;2;Regular;8;White;11.5 x 13 x 13;12,6;$7,59;$16,5
785;Contoso Education Essentials Bundle M300 White;Education messenger essentials bundle - notebook accessories bundle;22;Contoso, Ltd;Contoso;2;Regular;8;White;17 x 15.9 x 8.53;13,03;$4,37;$9,5
786;Contoso Desktop Alternative Bundle E200 White;Desktop alternative bundle;22;Contoso, Ltd;Contoso;1;Economy;8;White;14 x 7 x 17.7;16;$5,86;$11,5
787;Contoso Power Inverter - DC to AC power inverter E900 White;Notebook essentials bundle - notebook accessories bundle;22;Contoso, Ltd;Contoso;1;Economy;8;White;17 x 11 x 6.5;13;$4,84;$9,5
788;Contoso Smart Battery M901 White;Smart battery - memory backup battery;22;Contoso, Ltd;Contoso;2;Regular;8;White;20.2 x 9.6 x 10.7;12,3;$5,29;$11,5
789;Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 White;Laptop cooling hub notebook fan with 4 ports USB hub;22;Contoso, Ltd;Contoso;1;Economy;8;White;26.4  x 3.7  x 18;28,3;$15,24;$29,9
790;Contoso Home/Office Laptop Power Adapter E300 White;Home/office laptop power adapter;22;Contoso, Ltd;Contoso;1;Economy;8;White;39.8  x 13.7  x 5.5;29;$13,;$25,5
791;Contoso USB 2.0 Dock Station docking station M800 White;USB 2.0 dock station docking station;22;Contoso, Ltd;Contoso;2;Regular;8;White;42.2  x 15.8  x 6;29;$13,75;$29,9
792;Contoso Enhanced Capacity Battery M800 White;Home office enhanced capacity battery;22;Contoso, Ltd;Contoso;2;Regular;8;White;18.7  x 2.6  x 13.1;19,6;$12,83;$27,9
793;Contoso Connectivity Starter Kit Smart Buy M680 White;Connectivity starter kit smart buy;22;Contoso, Ltd;Contoso;2;Regular;8;White;12 x 4 x 10;3,7;$12,83;$27,9
794;Contoso 90W AC/DC Power Adapter E300 White;Enhanced capacity battery adapter;22;Contoso, Ltd;Contoso;1;Economy;8;White;15.1 x 3.5 x 21.9;13,4;$6,07;$11,9
795;Contoso Reserve Pen - Tablet Pen E200 White;Reserve pen - tablet pen, connectivity technology, wireless;22;Contoso, Ltd;Contoso;1;Economy;8;White;16.1 x 11.5 x 1.8;7,7;$7,09;$13,9
796;Contoso USB Data Link - direct connect adapter E600 White;USB data Link - direct connect adapter;22;Contoso, Ltd;Contoso;1;Economy;8;White;15.8 x 11.6 x 12.6;14,8;$8,62;$16,9
797;Contoso Primary Extended Capacity Battery Pack - notebook battery X100 White;Primary extended capacity battery pack - notebook battery;22;Contoso, Ltd;Contoso;3;Deluxe;8;White;18 x 25.8 x 6.2;11,7;$11,23;$33,9
798;Contoso Digital camera accessory kit M200 White;Digital camera accessory kit;22;Contoso, Ltd;Contoso;2;Regular;8;White;6.2 x 11.2 x 6.2;10,1;$10,99;$23,9
1265;Contoso Rechargeable Battery Pack E310 White;Li-Ion rechargeable battery pack for digital SLR cameras;28;Contoso, Ltd;Contoso;1;Economy;8;White;5 x 2 x 5.9;19;$35,68;$69,99
1268;Contoso Carrying Case E312 White;Soft carrying case for DSLR, user-friendly system case;28;Contoso, Ltd;Contoso;1;Economy;8;White;6.9  x 10.4  x 4;5;$25,47;$49,96
1272;Contoso Lens Cap Keeper E314 White;Attaches lens cap to the lens, to avoid losing it;28;Contoso, Ltd;Contoso;1;Economy;8;White;6.9  x 10.4  x 4;1,2;$3,54;$6,95
1274;Contoso Digital Cameras Lightweight Tripod E316 White;Panning angle: 360 degrees, maximum Load: 3kg tilt angle: 60-90 degrees;28;Contoso, Ltd;Contoso;1;Economy;8;White;5.1  x 2.1  x 3.6;5,2;$26,58;$52,13
1281;Contoso General Soft Carrying Case E318 White;General purpose soft carrying case for slim cyber shot digital cameras;28;Contoso, Ltd;Contoso;1;Economy;8;White;2 x 1 x 4;2,9;$7,64;$14,99
1283;Contoso Mini Battery Charger Kit E320 White;Universal 110-240V AC power source, a car adapter;28;Contoso, Ltd;Contoso;1;Economy;8;White;2 x 1.8 x 4;7;$12,74;$24,99
1287;Contoso Genuine Leather Grip Belt E322 White;Fits any system DSLR camera: The grip belt fastens simply and snugly to any system DSLR;28;Contoso, Ltd;Contoso;1;Economy;8;White;3.3  x 0.8  x 4.9;1,1;$39,76;$77,99
1291;Contoso Macro Zoom Lens X300 White;70-300mm macro lens with f/4-5.6 maximum aperture for digital or 35mm cameras;28;Contoso, Ltd;Contoso;3;Deluxe;8;White;6.9 x 2.3 x 0.1;1,6;$121,45;$366,55
1294;Contoso Telephoto Conversion Lens X400 White;Telephoto conversion Lens for compatible cyber shot digital cameras;28;Contoso, Ltd;Contoso;3;Deluxe;8;White;12.4 x 7.7 x 6.9;22,7;$197,14;$595,
1349;Contoso Single-line phones E10 White;1-line operation, LCD display - monochrome;29;Contoso, Ltd;Contoso;1;Economy;8;White;5 x 5 x 6.3;2,7;$5,09;$9,99
1350;Contoso Dual Handset Cordless Phone System E20 White;Dual handset cordless phone system with answering system;29;Contoso, Ltd;Contoso;1;Economy;8;White;3.4 x 8.9 x 3.8;1,5;$6,62;$12,99
1351;Contoso 3 Handset Cordless Phone System E30 White;16-minute all-digital answering system, wireless network friendly;29;Contoso, Ltd;Contoso;1;Economy;8;White;6 x 6 x 5;8;$8,66;$16,99
1364;Contoso Phone System Accessory Handset with Charger M308 White;Built-in 60-minute digital answering machine;29;Contoso, Ltd;Contoso;2;Regular;8;White;3.5 x 9 x 4.5;1,7;$12,41;$26,99
1365;Contoso 2-Line Corded Cordless Telephone M202 White;Digital duplex speakerphones built into back of handset, built-in clock with alarm on handset;29;Contoso, Ltd;Contoso;2;Regular;8;White;7.5 x 5 x 6.2;2,2;$13,33;$28,99
1366;Contoso 4-Line Corded Cordless Telephone M203 White;4-Line operation, includes 1 corded handset with base, 1 cordless handset with charger, up to 6 handsets capability 60 channels;29;Contoso, Ltd;Contoso;2;Regular;8;White;8  x 8  x 3.5;1,9;$15,17;$32,99
1367;Contoso Expandable 3-Handset Cordless Phone System M204 White;Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design;29;Contoso, Ltd;Contoso;2;Regular;8;White;6 x 9 x 2;5;$16,55;$35,99
1368;Contoso Expandable 2-Handset Cordless Phone System M205 White;Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design;29;Contoso, Ltd;Contoso;2;Regular;8;White;5 x 5 x 6.3;2,7;$18,48;$40,19
1369;Contoso Expandable 4-Handset Cordless Phone System M206 White;Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design;29;Contoso, Ltd;Contoso;2;Regular;8;White;3.4 x 8.9 x 3.8;1,5;$20,15;$43,81
1370;Contoso Expandable1-Handset Cordless Phone System M207 White;Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design;29;Contoso, Ltd;Contoso;2;Regular;8;White;6 x 6 x 5;8;$21,82;$47,44
1371;Contoso Digital Cordless Expansion Handset Phone M900 White;Additional handset for phone systems, light-up indicator for quick reference, backlit keypad for easy use, Digital speakerphone for hands-free use or conference calls, space-saving wall-mountable design;29;Contoso, Ltd;Contoso;2;Regular;8;White;8.5 x 8 x 4;2,9;$15,17;$32,99
1372;Contoso 2-Line Speakerphone M109 White;Line speakerphone, conference call between an outside line and up to 2 handsets;29;Contoso, Ltd;Contoso;2;Regular;8;White;5 x 6 x 2;5,5;$16,55;$35,99
1373;Contoso Phone with Memory Dialing-single line E88 White;Memory for 100 contact entries;29;Contoso, Ltd;Contoso;1;Economy;8;White;9.9 x 7.9 x 4.8;6;$7,23;$14,19
1374;Contoso Phone with Memory Dialing-2 lines E90 White;Memory for 100 contact entries, three-party conferencing, each line can be set to its own distinct ringtone;29;Contoso, Ltd;Contoso;1;Economy;8;White;3.4 x 8.9 x 3.8;1,5;$8,16;$16,
1375;Contoso Integrated Business Phone With card L10 White;Receiver volume control, 32-digit redials, 12 memory-dialing presets, up to 21 digits;29;Contoso, Ltd;Contoso;3;Deluxe;8;White;9.2 x 7 x 4;1,6;$13,92;$42,
1376;Contoso Integrated Business Phone L08 White;Business Speakerphone built into base, headset jack for hands-free operation with optional headset;29;Contoso, Ltd;Contoso;3;Deluxe;8;White;3.5 x 9 x 4.5;1,7;$10,27;$31,
1377;Contoso Phone for MSN E200 White;Phone for MSN;29;Contoso, Ltd;Contoso;1;Economy;8;White;7.5 x 5 x 6.2;2,2;$8,16;$16,
1378;Contoso 4-Line Expandable Cordless Phone System M900 White;"Operate via wireless Internet connection, making calls to reviewing call history; support all standard wireless network encryption protocols";29;Contoso, Ltd;Contoso;2;Regular;8;White;5 x 5 x 6.3;2,7;$10,12;$22,
1379;Contoso Lifestyles Series - Big Button Cordless phone M800 White;Big button cordless phone;29;Contoso, Ltd;Contoso;2;Regular;8;White;3.4 x 8.9 x 3.8;1,5;$10,58;$23,
1380;Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White;"Up to 15 hours battery life/talk time; up to 8 days standby";29;Contoso, Ltd;Contoso;2;Regular;8;White;6 x 6 x 5;8;$9,66;$21,
1381;Contoso Waterproof Accessory Handset and Charging Cradle M609 White;Waterproof Accessory Handset and Charging Cradle;29;Contoso, Ltd;Contoso;2;Regular;8;White;8.5 x 8 x 4;2,9;$10,57;$22,99
1618;Contoso DVD Player M120 White;Exceeds ENERGY STAR standards, multi -brand TV remote control;35;Contoso, Ltd;Contoso;2;Regular;8;White;6.8  x 5  x 1.5;16;$27,13;$58,99
1624;Contoso DVD Recorder L220 White;DVD and VHS recorder with two way dubbing, records -R/-RW, +R/+RW formats;35;Contoso, Ltd;Contoso;3;Deluxe;8;White;6.8  x 5  x 1.5;22;$72,56;$219,
1656;Contoso DVD 9-Inch Player Portable M300 White;6-hour rechargeable battery, 180-degree swivel and flip screen;35;Contoso, Ltd;Contoso;2;Regular;8;White;6.8  x 5  x 1.5;54;$73,57;$159,99
1657;Contoso DVD 12-Inch Player Portable M400 White;6-hour rechargeable battery, 180-degree swivel and flip screen;35;Contoso, Ltd;Contoso;2;Regular;8;White;7.1  x 6.2  x 1.2;55;$82,77;$179,99
1658;Contoso DVD 7-Inch Player Portable E200 White;6-hour rechargeable battery, 180-degree swivel and flip screen;35;Contoso, Ltd;Contoso;1;Economy;8;White;17.5  x 28  x 3.5;56;$56,08;$109,99
1659;Contoso DVD 14-Inch Player Portable L100 White;6-hour rechargeable battery, 180-degree swivel and flip screen;35;Contoso, Ltd;Contoso;3;Deluxe;8;White;17.5  x 28  x 3.5;57;$86,14;$259,99
1660;Contoso DVD 15-Inch Player Portable L200 White;6-hour rechargeable battery, 180-degree swivel and flip screen;35;Contoso, Ltd;Contoso;3;Deluxe;8;White;7.5  x 6  x 1.5;58;$96,08;$289,99
2490;Contoso Rubberized Skin BlackBerry E100 White;Rubberized exterior provides a sure grip on the device and helps protect it if dropped or bumped;33;Contoso, Ltd;Contoso;1;Economy;8;White;3 x 1 x 5;1,9;$7,64;$14,99
2492;Cigarette Lighter Adapter for Contoso Phones E110 White;Packs the power you need to charge your mobile phone while driving  Fits most in-vehicle power port sockets;33;Contoso, Ltd;Contoso;1;Economy;8;White;1.4 x 1.4 x 3.6;11,4;$12,74;$24,99
2499;Contoso Phone Tough Skin Case E140 White;Bottom flaps up for docking, rugged rubber case;33;Contoso, Ltd;Contoso;1;Economy;8;White;2.5 x 0.5 x 4.8;5;$12,09;$23,72
2504;Contoso Touch Stylus Pen E150 White;"The sensitive slanted stylus tip gives you smooth navigation; rubber touch tip does not harm touch-screen";33;Contoso, Ltd;Contoso;1;Economy;8;White;4.1 x 0.2 x 0.2;0,3;$5,09;$9,99
2510;Contoso Original K1m Li-Ion Standard Battery E170 White;Stay in touch longer by getting battery power with a Lithium Ion Battery, uses the latest Lithium Ion battery technology giving you the best performance possible compared to other battery technologies;33;Contoso, Ltd;Contoso;1;Economy;8;White;2.5 x 1.5 x 4.8;0,6;$2,07;$4,06
2514;Contoso Bluetooth Active Headphones L15 White;Play time up to 6 hours, talk time up to 7 hours, and Standby time up to 150 hours;33;Contoso, Ltd;Contoso;3;Deluxe;8;White;6 x 6 x 0.5;12,8;$43,07;$129,99
2515;Contoso In-Line Coupler E180 White;Designed for new modular, different location without;33;Contoso, Ltd;Contoso;1;Economy;8;White;3.5 x 0.8 x 4.5;1;$1,71;$3,35
1;Contoso 512MB MP3 Player E51 Silver;512MB USB driver plays MP3 and WMA;1;Contoso, Ltd;Contoso;1;Economy;7;Silver;2.2 x 1.8 x 4;4,8;$6,62;$12,99
4;Contoso 2G MP3 Player E200 Silver;2GB flash memory, LCD display, plays MP3 and WMA;1;Contoso, Ltd;Contoso;1;Economy;7;Silver;2.2  x 2.2  x 4;4,5;$11,;$21,57
8;Contoso 4G MP3 Player E400 Silver;4GB flash memory and FM Radio, LCD Display with 7-Color Backlight, plays MP3 and WMA;1;Contoso, Ltd;Contoso;1;Economy;7;Silver;0.8 x 3.6 x 1.1;5,6;$30,58;$59,99
14;Contoso 4GB Flash MP3 Player E401 Silver;1.8'' color LCD, play MP3, WMA and Video MTV, and share JPG;1;Contoso, Ltd;Contoso;1;Economy;7;Silver;0.4 x 1.6 x 3.6;8;$35,72;$77,68
37;Contoso 8GB Clock & Radio MP3 Player X850 Silver;2.6'' Touch screen, 8GB flash memory, clock and radio, plays AVI/RM/RMVB;1;Contoso, Ltd;Contoso;3;Deluxe;7;Silver;3.5 x 1.6 x 0.3;1,6;$99,14;$299,23
41;Contoso 16GB New Generation MP5 Player M1650 Silver;2.4'' LCD Touch screen, 8GB flash memory, plays music, video, photos and text, share JPEG, BMP, GIF, TIFF;1;Contoso, Ltd;Contoso;2;Regular;7;Silver;2.4 x 0.3 x 4.1;8;$106,69;$232,
253;Contoso Home Theater System 2.1 Channel E1200 Silver;2.1 channel home theater system, total power: 400 watts;11;Contoso, Ltd;Contoso;1;Economy;7;Silver;20.2 x 30.7 x 31.2;90,8;$152,44;$299,
254;Contoso Home Theater System 2.1 Channel M1210 Silver;2.1 channel home theater system, includes 2 front speakers, 1 subwoofer and 1 A/V receiver;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;21.2 x 18.5 x 16.6;32,3;$167,73;$329,
255;Contoso Home Theater System 7.1 Channel M1700 Silver;660 watts into 7.1 channels;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;17.3 x 13.6 x 2.6;37,5;$294,54;$889,
256;Contoso Home Theater System 4.1 Channel M1400 Silver;4.1 channel front surround, 1080p/720p up conversion from DVD or USB;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;23 x 20 x 19;40;$208,52;$409,
257;Contoso Home Theater System 5.1 Channel M1500 Silver;1000 watts over 5 channels, 1 center-channel speaker;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;16.7 x 17 x 3;11;$197,28;$429,
258;Contoso Home Theater System 5.1 Channel M1510 Silver;300 watts of home theater surround sound designed for use with 5.1-channel DVD players, computer systems, and more;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;23.8 x 20.8 x 19.6;48;$224,87;$489,
259;Contoso Home Theater System 4.1 Channel M1410 Silver;4.1 Channel Front Surround, USB host, analog in, optical digital in/out;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;20 x 43 x 17;66;$167,73;$329,
260;Contoso Home Theater System 5.1 Channel M1520 Silver;1000 watts over 5 channels, 1 center-channel speaker;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;20.2 x 30.7 x 31.2;84;$155,89;$339,
261;Contoso Home Theater System 5.1 Channel M1530 Silver;1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;21.2 x 18.5 x 16.6;33,1;$183,49;$399,
262;Contoso Home Theater System 2.1 Channel E1220 Silver;2.1 channel home theater system, includes 2 front speakers;11;Contoso, Ltd;Contoso;1;Economy;7;Silver;20 x 43 x 17;62;$101,46;$199,
263;Contoso Home Theater System 5.1 Channel M1540 Silver;1000 watts over 5 channels, 1 center-channel speaker, and 1 subwoofer;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;21 x 17.5 x 16.2;34;$243,27;$529,
264;Contoso Home Theater System 4.1 Channel M1420 Silver;4.1 channel front surround;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;23.8 x 20.8 x 19.6;44,1;$244,72;$480,
265;Contoso Home Theater System 2.1 Channel M1230 Silver;2.1 channel home theater system, includes 2 front speakers and 1 subwoofer;11;Contoso, Ltd;Contoso;2;Regular;7;Silver;17 x 16.3 x 3.3;11,4;$183,54;$360,
1247;Contoso Rechargeable Li-Ion Battery Pack E300 Silver;Width 1-7/16 x height 11/32 x depth 1-11/16;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;4.75 x 3.5 x 1.5;3,5;$25,49;$49,99
1250;Contoso Travel Charger for S-Series Battery E302 Silver;Fully charges an NP-BG1 battery in approximately 1.5 hours;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;2  x 8.4  x 3;2,5;$30,58;$59,99
1253;Contoso General Carrying Case E304 Silver;General carrying case for compatible cyber shot digital camera, protect camera from occasional bumps and bruises;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;5 x1.6 x 5;4;$10,19;$19,99
1260;Contoso Multi-Use Terminal Cable E308 Silver;Connects Cyber-shot camera to most other compatible products, includes video, audio and USB out, plus it connects to your power supply;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;9.8  x 6  x 6.5;6,2;$18,86;$36,99
599;Contoso Projector 1080p X980 Silver;1080p high definition projector, 1200 ANSI lumens, 14,000:1 contrast ratio, 2 HDMI inputs;19;Contoso, Ltd;Contoso;3;Deluxe;7;Silver;9.6 x 12.9 x 4;4,1;$760,38;$2.295,
600;Contoso Projector 1080p X981 Silver;1920 x 1080p pixel resolution, HDTV 1080p native resolution, 8000:1 contrast ratio;19;Contoso, Ltd;Contoso;3;Deluxe;7;Silver;0.9 x 2 x 4.5;4;$827,97;$2.499,
601;Contoso Projector 720p M620 Silver;720p high definition performance with 10,000:1 contrast ratio;19;Contoso, Ltd;Contoso;2;Regular;7;Silver;4.1 x 2 x 0.6;1,9;$321,44;$699,
602;Contoso Projector 720p M621 Silver;Native 720p resolution, 1700 ANSI lumens, 2500:1 contrast ratio, up to 3000 hours lamp life;19;Contoso, Ltd;Contoso;2;Regular;7;Silver;16.3 x 9.1 x 12.1;6;$459,4;$999,
603;Contoso Projector 480p M480 Silver;High brightness, 1300 ANSI lumen light output, remote control;19;Contoso, Ltd;Contoso;2;Regular;7;Silver;17.2 x 6.1 x 4;5,6;$116,75;$229,
604;Contoso Projector 480p M481 Silver;850 typical lumens, 3,000:1 contrast ratio, supports 4:3 and 16:9 aspect ratios;19;Contoso, Ltd;Contoso;2;Regular;7;Silver;12.2 x 16 x 4.9;4,1;$254,4;$499,
605;Contoso Screen 125in M250 Silver;16:9 aspect ratio-125in, 160 degree wide viewing angle;19;Contoso, Ltd;Contoso;2;Regular;7;Silver;12 x 9 x 4;6,8;$152,08;$459,
606;Contoso Screen 113in M251 Silver;16:9 aspect ratio-113in, dual wall and ceiling-perfect for home / business;19;Contoso, Ltd;Contoso;2;Regular;7;Silver;13.8 x 13.1 x 4.9;9,6;$137,5;$299,
607;Contoso Screen 106in M060 Silver;16:9 aspect ratio-106in, electric/motorized screen for home theater and commercial presentations;19;Contoso, Ltd;Contoso;2;Regular;7;Silver;9.6 x 12.9 x 4;11,9;$83,16;$251,
608;Contoso Screen 100in E010 Silver;16:9 aspect ratio-100in, designed for wall or ceiling installation;19;Contoso, Ltd;Contoso;1;Economy;7;Silver;5.2 x 10.4 x 2.9;4,8;$62,95;$190,
609;Contoso Screen 85in E085 Silver;1:1 aspect ratio-85in, enjoy fast, easy setup with the innovative, patent-pending design;19;Contoso, Ltd;Contoso;1;Economy;7;Silver;12 x 9 x 4;12,3;$70,87;$139,
610;Contoso Screen 80in E080 Silver;Standard 4:3 aspect ratio-85in, use with any home theater or business projector;19;Contoso, Ltd;Contoso;1;Economy;7;Silver;13.6 x 17.7 x 5.7;6;$55,57;$109,
1080;Contoso SLR Camera X143 Silver;Compact 3x zoom lens covering the most frequently used focal range;24;Contoso, Ltd;Contoso;3;Deluxe;7;Silver;8 x 10 x 6;5;$214,03;$646,
1081;"Contoso SLR Camera 35"" X358 Silver";Powerful megapixel live-MOS sensor;24;Contoso, Ltd;Contoso;2;Regular;7;Silver;3.4 x 4.6 x 3.3;4;$188,19;$568,
1082;Contoso SLR Camera M143 Silver;Powerful 12.3-megapixel live-MOSLO sensor;24;Contoso, Ltd;Contoso;1;Economy;7;Silver;4.8  x 7.8  x 1.7;4,3;$139,8;$304,
1083;"Contoso SLR Camera 35"" M358 Silver";4.8 In x 2.7 in x 3.6 in, 1.1 lbs;24;Contoso, Ltd;Contoso;2;Regular;7;Silver;3.45 x 4.8 x 3.3;4,4;$164,63;$358,
1266;Contoso Carrying Case E312 Silver;Soft carrying case for DSLR, user-friendly system case;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;5  x 2.4  x 3.9;3,5;$25,47;$49,96
1273;Contoso Lens Cap Keeper E314 Silver;Attaches lens cap to the lens, to avoid losing it;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;4.8  x 2.7  x 3.6;4,7;$3,54;$6,95
1277;Contoso Digital Cameras Lightweight Tripod E316 Silver;Panning angle: 360 degrees, maximum Load: 3kg tilt angle: 60-90 degrees;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;6.9 x 2.3 x 0.1;1,6;$26,58;$52,13
1280;Contoso General Soft Carrying Case E318 Silver;General purpose soft carrying case for slim cyber shot digital cameras;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;3.9  x 1.2  x 2.8;2,6;$7,64;$14,99
1285;Contoso Mini Battery Charger Kit E320 Silver;Universal 110-240V AC power source, a car adapter;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;5.1  x 1.3  x 3;3,3;$12,74;$24,99
1288;Contoso Genuine Leather Grip Belt E322 Silver;Fits any system DSLR camera: The grip belt fastens simply and snugly to any system DSLR;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;1.4 x 1.7 x 0.3;1;$39,76;$77,99
1290;Contoso Macro Zoom Lens X300 Silver;70-300mm macro lens with f/4-5.6 maximum aperture for digital or 35mm cameras;28;Contoso, Ltd;Contoso;3;Deluxe;7;Silver;1.4 x 1.7 x 0.3;1;$121,45;$366,55
1293;Contoso Telephoto Conversion Lens X400 Silver;Telephoto conversion Lens for compatible cyber shot digital cameras;28;Contoso, Ltd;Contoso;3;Deluxe;7;Silver;12.4 x 7.7 x 6.9;5;$197,14;$595,
1310;Contoso Digital Camera/Camcorder USB Cable E324 Silver;Spare/replacement cable for USB enabled cyber - shot digital cameras;28;Contoso, Ltd;Contoso;1;Economy;7;Silver;2.9 x 1 x 4;6;$14,28;$28,
1314;Contoso Conversion Lens M550 Silver;1.7x Magnification, autofocus feature, high grade construction;28;Contoso, Ltd;Contoso;2;Regular;7;Silver;0.3 x 2.8 x 4.5;2,4;$94,27;$205,
1617;Contoso DVD Player M110 Silver;Exceeds ENERGY STAR standards, multi -brand TV remote control;35;Contoso, Ltd;Contoso;2;Regular;7;Silver;7.1  x 6.5  x 1.8;15;$26,67;$57,99
